label,t_ms,ax,ay,az
off,4331555,0.000488,-0.015015,1.003784
off,4331575,0.000366,-0.014771,1.005005
off,4331595,0.000732,-0.014893,1.003784
off,4331615,0.000122,-0.014526,1.003662
off,4331635,0.000366,-0.014526,1.003418
off,4331655,0.000610,-0.014282,1.004761
off,4331675,0.001099,-0.014893,1.004395
off,4331695,0.000610,-0.014282,1.003662
off,4331715,0.001221,-0.014282,1.004150
off,4331735,0.000610,-0.014526,1.005127
off,4331755,0.000122,-0.014160,1.003784
off,4331775,0.000366,-0.015137,1.002930
off,4331795,0.000244,-0.014526,1.003784
off,4331815,0.000000,-0.013916,1.004517
off,4331835,0.001099,-0.014404,1.003662
off,4331855,-0.000122,-0.014404,1.004883
off,4331875,0.000488,-0.014526,1.004028
off,4331895,0.000488,-0.014404,1.003540
off,4331915,0.000366,-0.015137,1.003784
off,4331935,0.000122,-0.015137,1.004150
off,4331955,0.000732,-0.014771,1.003784
off,4331975,0.000244,-0.014771,1.003784
off,4331995,0.000854,-0.014038,1.004028
off,4332015,0.000488,-0.014038,1.004150
off,4332035,0.000244,-0.015137,1.004028
off,4332055,0.000732,-0.015259,1.004517
off,4332075,0.000610,-0.014648,1.003906
off,4332095,0.000854,-0.014038,1.004028
off,4332115,0.000977,-0.014404,1.003784
off,4332135,0.000122,-0.014404,1.003540
off,4332155,0.000244,-0.015137,1.003662
off,4332175,0.000122,-0.014404,1.004639
off,4332195,-0.000122,-0.014648,1.005005
off,4332215,0.000610,-0.014771,1.003540
off,4332235,0.000854,-0.014282,1.004883
off,4332255,0.000122,-0.014526,1.003540
off,4332275,0.000610,-0.015137,1.004639
off,4332295,0.000000,-0.014526,1.003784
off,4332315,0.001099,-0.015259,1.004639
off,4332335,0.000122,-0.014038,1.004150
off,4332355,0.000732,-0.014404,1.004028
off,4332375,0.000122,-0.014526,1.003540
off,4332395,0.000244,-0.014648,1.003662
off,4332415,0.000122,-0.014648,1.003784
off,4332435,0.000488,-0.014526,1.003174
off,4332455,0.000732,-0.014038,1.003540
off,4332475,0.000610,-0.014771,1.004272
off,4332495,0.000244,-0.014160,1.004028
off,4332515,0.000366,-0.014038,1.004761
off,4332535,0.000366,-0.014038,1.003052
off,4332555,0.000854,-0.014893,1.003662
off,4332575,0.000366,-0.014160,1.002930
off,4332595,0.000244,-0.014893,1.004150
off,4332615,0.000244,-0.015381,1.003906
off,4332635,0.000122,-0.015137,1.004761
off,4332655,0.000122,-0.014893,1.003540
off,4332675,0.000366,-0.014648,1.003906
off,4332695,0.000610,-0.014160,1.002930
off,4332715,0.000732,-0.014771,1.004028
off,4332735,0.000854,-0.015625,1.004272
off,4332755,-0.000122,-0.014771,1.003540
off,4332775,0.000122,-0.014893,1.003662
off,4332795,0.000366,-0.014893,1.002930
off,4332815,0.000732,-0.015747,1.003540
off,4332835,0.000610,-0.015015,1.004150
off,4332855,0.000854,-0.015015,1.003906
off,4332875,0.000122,-0.014771,1.003784
off,4332895,0.000488,-0.013916,1.004517
off,4332915,0.000610,-0.014893,1.003174
off,4332935,0.000488,-0.014893,1.004639
off,4332955,0.000122,-0.014282,1.003662
off,4332975,0.000122,-0.015259,1.003906
off,4332995,0.000732,-0.014893,1.004150
off,4333015,0.000244,-0.014282,1.003418
off,4333035,0.000366,-0.014648,1.003418
off,4333055,0.001099,-0.014771,1.002686
off,4333075,0.000610,-0.015015,1.003662
off,4333095,0.000000,-0.014282,1.003174
off,4333115,0.000732,-0.014160,1.003540
off,4333135,0.000122,-0.015137,1.004150
off,4333155,0.000366,-0.015137,1.003906
off,4333175,0.000122,-0.014893,1.003906
off,4333195,0.000977,-0.014526,1.004761
off,4333215,0.000000,-0.015015,1.002930
off,4333235,0.001099,-0.014038,1.004150
off,4333255,0.001709,-0.014160,1.005005
off,4333275,0.000366,-0.014282,1.004761
off,4333295,0.000610,-0.014648,1.004517
off,4333315,-0.000122,-0.014282,1.004028
off,4333335,0.000610,-0.015015,1.003906
off,4333355,0.000244,-0.015015,1.003540
off,4333375,0.000732,-0.014648,1.004395
off,4333395,0.000488,-0.015015,1.004517
off,4333415,0.000366,-0.015015,1.003906
off,4333435,0.000366,-0.014771,1.004639
off,4333455,0.000000,-0.015137,1.003540
off,4333475,0.000610,-0.015259,1.003784
off,4333495,0.000122,-0.013550,1.003784
off,4333515,0.000488,-0.015259,1.004028
off,4333535,0.000244,-0.015015,1.004517
off,4333555,0.000610,-0.014771,1.003784
off,4333575,0.000854,-0.014893,1.003906
off,4333595,0.000610,-0.014526,1.004150
off,4333615,0.000244,-0.014893,1.004395
off,4333635,0.000366,-0.015137,1.003540
off,4333655,0.000244,-0.014648,1.003540
off,4333675,0.000488,-0.014526,1.002686
off,4333695,0.000488,-0.015259,1.003662
off,4333715,0.000366,-0.014404,1.003174
off,4333735,0.000732,-0.014404,1.004272
off,4333755,0.000610,-0.014526,1.002686
off,4333775,0.000000,-0.014160,1.003662
off,4333795,0.000366,-0.014648,1.003052
off,4333815,0.000244,-0.014771,1.004272
off,4333835,0.001099,-0.014648,1.003784
off,4333855,0.000488,-0.015625,1.004028
off,4333875,0.000244,-0.014648,1.004761
off,4333895,0.000488,-0.014160,1.004761
off,4333915,0.000488,-0.015503,1.004395
off,4333935,0.000732,-0.014893,1.003540
off,4333955,0.000366,-0.014526,1.004028
off,4333975,0.000610,-0.014526,1.004272
off,4333995,0.000610,-0.014282,1.004272
off,4334015,0.000854,-0.014893,1.003906
off,4334035,0.000610,-0.014648,1.003052
off,4334055,0.000488,-0.014160,1.003662
off,4334075,0.001099,-0.015259,1.003784
off,4334095,0.000488,-0.015015,1.003662
off,4334115,0.000244,-0.015015,1.003784
off,4334135,0.000000,-0.014771,1.003784
off,4334155,0.000854,-0.014526,1.004761
off,4334175,0.000000,-0.014648,1.004028
off,4334195,0.000366,-0.014038,1.004517
off,4334215,0.000488,-0.015137,1.003296
off,4334235,-0.000122,-0.014771,1.003296
off,4334255,0.000854,-0.014771,1.004639
off,4334275,0.000977,-0.014648,1.003052
off,4334295,0.000610,-0.014404,1.003296
off,4334315,0.000244,-0.014648,1.004150
off,4334335,0.000732,-0.015381,1.003296
off,4334355,0.000488,-0.015625,1.003540
off,4334375,0.000610,-0.014282,1.003906
off,4334395,0.000610,-0.015015,1.003784
off,4334415,0.000366,-0.014893,1.004395
off,4334435,0.000488,-0.013794,1.003784
off,4334455,0.000488,-0.014893,1.004517
off,4334475,0.000610,-0.015015,1.003052
off,4334495,0.000244,-0.015015,1.004150
off,4334515,0.000977,-0.015381,1.003540
off,4334535,0.000366,-0.014404,1.003296
off,4334555,0.000000,-0.014771,1.004517
off,4334575,0.000122,-0.015137,1.004150
off,4334595,0.000122,-0.014648,1.003906
off,4334615,0.000488,-0.014648,1.004150
off,4334635,0.000122,-0.015381,1.004395
off,4334655,0.000488,-0.013916,1.004517
off,4334675,0.000244,-0.014526,1.003174
off,4334695,0.000244,-0.015015,1.003784
off,4334715,0.000244,-0.014404,1.003540
off,4334735,0.000000,-0.015015,1.004272
off,4334755,0.000366,-0.014160,1.002808
off,4334775,0.000366,-0.015015,1.003418
off,4334795,0.000732,-0.014282,1.003418
off,4334815,0.000854,-0.014404,1.004517
off,4334835,0.000366,-0.015259,1.003784
off,4334855,0.000244,-0.014404,1.004150
off,4334875,0.000366,-0.015381,1.003540
off,4334895,0.000488,-0.015015,1.003174
off,4334915,0.000122,-0.015015,1.003784
off,4334935,-0.000122,-0.014648,1.003418
off,4334955,0.000122,-0.014038,1.004028
off,4334975,0.000366,-0.015259,1.003662
off,4334995,0.000488,-0.015747,1.005005
off,4335015,0.000244,-0.014526,1.004028
off,4335035,0.000244,-0.015015,1.004028
off,4335055,0.000732,-0.015625,1.003662
off,4335075,0.000488,-0.014526,1.002686
off,4335095,0.001099,-0.014893,1.004883
off,4335115,0.000732,-0.013916,1.003784
off,4335135,0.000366,-0.014282,1.004272
off,4335155,0.000732,-0.014404,1.003418
off,4335175,0.000610,-0.015137,1.003784
off,4335195,0.000000,-0.014038,1.004028
off,4335215,0.000366,-0.014282,1.003906
off,4335235,0.000000,-0.014160,1.003662
off,4335255,0.000610,-0.015015,1.003296
off,4335275,0.000122,-0.014648,1.003052
off,4335295,0.000244,-0.014893,1.004639
off,4335315,0.000244,-0.014404,1.004028
off,4335335,0.000610,-0.014893,1.003296
off,4335355,0.000488,-0.015869,1.003784
off,4335375,0.000610,-0.014648,1.004395
off,4335395,0.000000,-0.014771,1.004517
off,4335415,0.000488,-0.015015,1.004272
off,4335435,0.000732,-0.014771,1.004883
off,4335455,0.000610,-0.014526,1.004028
off,4335475,0.000122,-0.014648,1.003296
off,4335495,0.000366,-0.015503,1.004028
off,4335515,0.000732,-0.014648,1.003784
off,4335535,0.000610,-0.015137,1.003540
off,4335555,0.000244,-0.014404,1.004639
off,4335575,0.000000,-0.014893,1.004517
off,4335595,0.000488,-0.014404,1.004761
off,4335615,0.000488,-0.015015,1.003418
off,4335635,0.000977,-0.014648,1.003540
off,4335655,0.000000,-0.014771,1.005005
off,4335675,0.000366,-0.014648,1.003906
off,4335695,0.000488,-0.015991,1.003906
off,4335715,0.000366,-0.015015,1.004517
off,4335735,0.000854,-0.015259,1.003906
off,4335755,0.000610,-0.014282,1.004517
off,4335775,0.000366,-0.014771,1.003906
off,4335795,0.000244,-0.014893,1.004028
off,4335815,0.000610,-0.014526,1.004150
off,4335835,0.000488,-0.015381,1.004517
off,4335855,0.000610,-0.014526,1.004395
off,4335875,0.001099,-0.015015,1.003296
off,4335895,0.000122,-0.015259,1.003418
off,4335915,0.000244,-0.014282,1.004150
off,4335935,0.000122,-0.014526,1.004150
off,4335955,0.000000,-0.015015,1.004150
off,4335975,0.000488,-0.014771,1.003296
off,4335995,0.000244,-0.014771,1.004883
off,4336015,0.000732,-0.014771,1.004517
off,4336035,0.000977,-0.014160,1.004150
off,4336055,-0.000122,-0.014771,1.003540
off,4336075,0.000732,-0.015747,1.002441
off,4336095,0.000122,-0.014038,1.004150
off,4336115,0.000366,-0.014771,1.003906
off,4336135,0.000244,-0.014648,1.004272
off,4336155,0.000366,-0.014282,1.004272
off,4336175,0.000854,-0.014404,1.005127
off,4336195,-0.000122,-0.014526,1.003540
off,4336215,0.000488,-0.014893,1.002686
off,4336235,0.000610,-0.014282,1.004517
off,4336255,0.000244,-0.015503,1.002686
off,4336275,0.000000,-0.014404,1.004272
off,4336295,0.000854,-0.015137,1.003784
off,4336315,0.000000,-0.015381,1.004150
off,4336335,0.000366,-0.015259,1.004028
off,4336355,0.000244,-0.014404,1.004150
off,4336375,0.000244,-0.014893,1.004150
off,4336395,0.000244,-0.014648,1.003418
off,4336415,0.000366,-0.013916,1.003662
off,4336435,0.000488,-0.014771,1.004639
off,4336455,0.000732,-0.015015,1.003784
off,4336475,0.000366,-0.014038,1.004272
off,4336495,0.000488,-0.015137,1.004028
off,4336515,0.000000,-0.014526,1.003540
off,4336535,0.000610,-0.014282,1.004272
off,4336555,0.000366,-0.015015,1.003662
off,4336575,0.000244,-0.013916,1.003418
off,4336595,0.000122,-0.014771,1.003784
off,4336615,0.000610,-0.014526,1.003784
off,4336635,0.001465,-0.014526,1.004517
off,4336655,0.000610,-0.014160,1.004028
off,4336675,0.000732,-0.015015,1.004517
off,4336695,0.000732,-0.015747,1.003906
off,4336715,0.000366,-0.014526,1.004395
off,4336735,0.000854,-0.014648,1.005249
off,4336755,0.000610,-0.015381,1.004639
off,4336775,0.000732,-0.014404,1.003174
off,4336795,0.000854,-0.014282,1.004272
off,4336815,0.000122,-0.014404,1.003174
off,4336835,0.000366,-0.014404,1.004150
off,4336855,0.000488,-0.014282,1.003662
off,4336875,0.000610,-0.014282,1.004028
off,4336895,0.000732,-0.014771,1.004150
off,4336915,0.000244,-0.014282,1.004272
off,4336935,0.000732,-0.014404,1.004517
off,4336955,0.000488,-0.015137,1.004639
off,4336975,0.000610,-0.015015,1.004395
off,4336995,0.000610,-0.015015,1.003906
off,4337015,0.000244,-0.015259,1.003662
off,4337035,0.000244,-0.014648,1.003296
off,4337055,0.000732,-0.014038,1.004150
off,4337075,0.000244,-0.015259,1.003906
off,4337095,0.000122,-0.014526,1.004639
off,4337115,0.000854,-0.013916,1.003662
off,4337135,0.000366,-0.013916,1.003906
off,4337155,0.000488,-0.015259,1.004395
off,4337175,0.000732,-0.014893,1.004761
off,4337195,0.000366,-0.014771,1.004028
off,4337215,0.000610,-0.014771,1.003662
off,4337235,0.000122,-0.014771,1.002808
off,4337255,0.000488,-0.015259,1.003784
off,4337275,0.000610,-0.014526,1.004150
off,4337295,0.000244,-0.014404,1.004272
off,4337315,0.000488,-0.015503,1.004639
off,4337335,0.000610,-0.014648,1.003906
off,4337355,0.000366,-0.015381,1.004639
off,4337375,0.000366,-0.015747,1.004150
off,4337395,0.000244,-0.014648,1.003296
off,4337415,0.000488,-0.014771,1.004272
off,4337435,0.000732,-0.014526,1.004395
off,4337455,0.000366,-0.014893,1.004517
off,4337475,0.000244,-0.015381,1.003784
off,4337495,0.000244,-0.015137,1.004272
off,4337515,0.000488,-0.014526,1.003418
off,4337535,0.000244,-0.014526,1.003296
off,4337555,0.000488,-0.014771,1.004517
off,4337575,0.000366,-0.015503,1.004517
off,4337595,0.000854,-0.014893,1.003784
off,4337615,0.001099,-0.014893,1.004272
off,4337635,0.000366,-0.015137,1.004028
off,4337655,0.000977,-0.014526,1.003296
off,4337675,0.000854,-0.014404,1.003906
off,4337695,0.000732,-0.014771,1.004028
off,4337715,0.000122,-0.014160,1.003784
off,4337735,0.000366,-0.014648,1.004517
off,4337755,0.000122,-0.014526,1.004395
off,4337775,0.000244,-0.015015,1.004395
off,4337795,-0.000244,-0.014648,1.004272
off,4337815,0.000244,-0.014771,1.003418
off,4337835,0.000977,-0.015015,1.003906
off,4337855,0.000244,-0.014038,1.003906
off,4337875,0.000610,-0.014526,1.003784
off,4337895,-0.000122,-0.015259,1.003662
off,4337915,0.000732,-0.014160,1.004395
off,4337935,0.000732,-0.014771,1.003784
off,4337955,0.000366,-0.014526,1.003296
off,4337975,0.000366,-0.015381,1.004028
off,4337995,0.000366,-0.014771,1.004639
off,4338015,0.000732,-0.014771,1.003906
off,4338035,0.000732,-0.014771,1.003662
off,4338055,0.000366,-0.015503,1.003540
off,4338075,0.000366,-0.014648,1.004639
off,4338095,0.000366,-0.014771,1.003662
off,4338115,0.000122,-0.014648,1.002930
off,4338135,0.000488,-0.014404,1.004395
off,4338155,0.000610,-0.015259,1.003906
off,4338175,0.000366,-0.015015,1.003662
off,4338195,0.000366,-0.015503,1.003052
off,4338215,0.000732,-0.014771,1.004639
off,4338235,0.000366,-0.015625,1.004395
off,4338255,0.000244,-0.015015,1.004272
off,4338275,0.000854,-0.015015,1.004028
off,4338295,0.000244,-0.014404,1.003418
off,4338315,0.000488,-0.014526,1.004639
off,4338335,0.000122,-0.014648,1.004517
off,4338355,0.000122,-0.014648,1.003662
off,4338375,0.000244,-0.014282,1.004028
off,4338395,0.000854,-0.015259,1.004272
off,4338415,0.000610,-0.014893,1.003174
off,4338435,0.000000,-0.014771,1.003174
off,4338455,0.000366,-0.014771,1.004028
off,4338475,0.000366,-0.014526,1.004028
off,4338495,0.000366,-0.014771,1.004028
off,4338515,0.001221,-0.015137,1.004639
off,4338535,0.000122,-0.014893,1.004517
off,4338555,0.000244,-0.015015,1.004150
off,4338575,0.000366,-0.013672,1.004517
off,4338595,0.000122,-0.013672,1.004639
off,4338615,0.000366,-0.014526,1.003540
off,4338635,0.000244,-0.014038,1.004761
off,4338655,0.000244,-0.014526,1.004395
off,4338675,0.001221,-0.014404,1.003784
off,4338695,0.000366,-0.015137,1.003662
off,4338715,0.000488,-0.015503,1.004395
off,4338735,0.000488,-0.014771,1.004517
off,4338755,0.000366,-0.014648,1.004517
off,4338775,0.000122,-0.014771,1.003174
off,4338795,0.000122,-0.014893,1.004028
off,4338815,0.000000,-0.014038,1.005127
off,4338835,0.000610,-0.015015,1.004639
off,4338855,0.000244,-0.015137,1.003784
off,4338875,0.000854,-0.013550,1.003296
off,4338895,0.000488,-0.015259,1.004272
off,4338915,0.000122,-0.015259,1.004395
off,4338935,0.000488,-0.015015,1.003784
off,4338955,0.000000,-0.014526,1.004395
off,4338975,0.000122,-0.014893,1.004150
off,4338995,0.000488,-0.014404,1.004272
off,4339015,0.000488,-0.014771,1.004028
off,4339035,0.000610,-0.014526,1.003662
off,4339055,0.000610,-0.014648,1.005005
off,4339075,0.000610,-0.014038,1.004517
off,4339095,0.000732,-0.015259,1.004028
off,4339115,0.000244,-0.014404,1.003052
off,4339135,0.000732,-0.015381,1.004517
off,4339155,0.001343,-0.014160,1.004883
off,4339175,0.000244,-0.015015,1.004272
off,4339195,0.000366,-0.014160,1.004028
off,4339215,0.000366,-0.015137,1.004150
off,4339235,0.000366,-0.014893,1.003662
off,4339255,0.000122,-0.014282,1.004395
off,4339275,0.001099,-0.014526,1.003784
off,4339295,0.000732,-0.015503,1.003906
off,4339315,0.000244,-0.014526,1.004272
off,4339335,0.000122,-0.014404,1.003662
off,4339355,0.000366,-0.014526,1.004028
off,4339375,0.000732,-0.014771,1.004028
off,4339395,0.000610,-0.014771,1.004639
off,4339415,0.000610,-0.014526,1.003662
off,4339435,0.000244,-0.014648,1.004150
off,4339455,0.000244,-0.014160,1.004517
off,4339475,0.000122,-0.015259,1.004272
off,4339495,0.000366,-0.013550,1.004395
off,4339515,0.000732,-0.014771,1.003418
off,4339535,0.000488,-0.014648,1.003052
off,4339555,0.000366,-0.015503,1.004761
off,4339575,0.000000,-0.014404,1.003906
off,4339595,0.000366,-0.014160,1.003662
off,4339615,0.000488,-0.014648,1.003784
off,4339635,0.000488,-0.014526,1.003784
off,4339655,0.000977,-0.015381,1.003906
off,4339675,0.000244,-0.014771,1.004028
off,4339695,0.000366,-0.013550,1.004517
off,4339715,0.000977,-0.015137,1.004028
off,4339735,0.000610,-0.015381,1.004272
off,4339755,0.000366,-0.014648,1.003906
off,4339775,0.000366,-0.015503,1.004395
off,4339795,0.000732,-0.014038,1.003540
off,4339815,0.000122,-0.014160,1.002930
off,4339835,0.000610,-0.015259,1.003540
off,4339855,0.000366,-0.014771,1.003784
off,4339875,0.000977,-0.015503,1.003906
off,4339895,0.000610,-0.014648,1.003662
off,4339915,0.000488,-0.014648,1.003906
off,4339935,0.000366,-0.014282,1.003296
off,4339955,0.000366,-0.013916,1.003906
off,4339975,0.000488,-0.013916,1.003662
off,4339995,0.000244,-0.015015,1.004517
off,4340015,0.000610,-0.014404,1.005005
off,4340035,0.000366,-0.014893,1.004395
off,4340055,0.000610,-0.014771,1.004028
off,4340075,0.000854,-0.015381,1.004150
off,4340095,0.000122,-0.015015,1.004761
off,4340115,0.000610,-0.014771,1.003052
off,4340135,0.000610,-0.014160,1.004517
off,4340155,0.000977,-0.014526,1.003906
off,4340175,0.000122,-0.014404,1.004028
off,4340195,0.000122,-0.014893,1.003906
off,4340215,0.000732,-0.014648,1.003174
off,4340235,0.000610,-0.014526,1.003906
off,4340255,0.000854,-0.015015,1.004272
off,4340275,0.000244,-0.013916,1.003296
off,4340295,0.001587,-0.014893,1.004028
off,4340315,0.000244,-0.014771,1.003418
off,4340335,0.000854,-0.014282,1.004395
off,4340355,0.000732,-0.014282,1.003662
off,4340375,0.000244,-0.015015,1.004150
off,4340395,0.000244,-0.014771,1.004028
off,4340415,0.000488,-0.014893,1.004028
off,4340435,0.000366,-0.014404,1.004395
off,4340455,0.000610,-0.014893,1.004272
off,4340475,0.000366,-0.014282,1.004150
off,4340495,0.000732,-0.015137,1.004395
off,4340515,0.000977,-0.013794,1.004517
off,4340535,0.000366,-0.014526,1.003784
off,4340555,0.000610,-0.014893,1.004395
off,4340575,0.000366,-0.014282,1.002808
off,4340595,0.000854,-0.015137,1.004150
off,4340615,0.000610,-0.014648,1.003662
off,4340635,0.000488,-0.014282,1.003784
off,4340655,0.000488,-0.013672,1.004883
off,4340675,0.000122,-0.013916,1.003906
off,4340695,0.000122,-0.014526,1.002808
off,4340715,0.000122,-0.015259,1.003906
off,4340735,0.000244,-0.014648,1.004395
off,4340755,0.000488,-0.014526,1.002930
off,4340775,0.000732,-0.014282,1.003540
off,4340795,0.000610,-0.013916,1.004272
off,4340815,0.000122,-0.014526,1.003296
off,4340835,0.000610,-0.015015,1.004150
off,4340855,0.000610,-0.014893,1.005249
off,4340875,0.000000,-0.015137,1.003784
off,4340895,0.000244,-0.015137,1.003662
off,4340915,0.000244,-0.014893,1.003296
off,4340935,0.000244,-0.013916,1.003906
off,4340955,0.000244,-0.014038,1.004150
off,4340975,0.000244,-0.014160,1.004272
off,4340995,0.000244,-0.014771,1.004517
off,4341015,0.000854,-0.014893,1.004028
off,4341035,0.000610,-0.014893,1.004028
off,4341055,0.000244,-0.015137,1.004028
off,4341075,0.000610,-0.014648,1.004395
off,4341095,0.000488,-0.014404,1.004395
off,4341115,0.000732,-0.014404,1.004761
off,4341135,0.000244,-0.014893,1.003174
off,4341155,0.000244,-0.014404,1.003784
off,4341175,0.000977,-0.014160,1.003296
off,4341195,0.000244,-0.014038,1.004028
off,4341215,0.000244,-0.015259,1.002930
off,4341235,0.000244,-0.014526,1.004395
off,4341255,0.000488,-0.014893,1.004150
off,4341275,0.000610,-0.014038,1.004272
off,4341295,0.000366,-0.014526,1.004639
off,4341315,0.000122,-0.014160,1.003174
off,4341335,0.000732,-0.014893,1.003906
off,4341355,0.001099,-0.014526,1.004028
off,4341375,0.000366,-0.015991,1.003418
off,4341395,0.000244,-0.014038,1.004517
off,4341415,0.000366,-0.015015,1.004517
off,4341435,0.000610,-0.014893,1.004517
off,4341455,0.000000,-0.014526,1.003296
off,4341475,0.000244,-0.015015,1.004272
off,4341495,0.000366,-0.015137,1.004517
off,4341515,0.000244,-0.014526,1.003784
off,4341535,0.000854,-0.014771,1.003784
off,4341555,0.000854,-0.015137,1.003784
off,4341575,0.000610,-0.015137,1.003662
off,4341595,0.000244,-0.014160,1.003662
off,4341615,0.000366,-0.014893,1.004272
off,4341635,0.000488,-0.014771,1.003540
off,4341655,0.000610,-0.014893,1.003906
off,4341675,0.000122,-0.014404,1.004150
off,4341695,0.000732,-0.014648,1.004517
off,4341715,0.000488,-0.015137,1.003784
off,4341735,0.000977,-0.014648,1.004395
off,4341755,0.000488,-0.015259,1.003784
off,4341775,0.000366,-0.014526,1.004639
off,4341795,0.000488,-0.015137,1.004761
off,4341815,0.000854,-0.014648,1.004150
off,4341835,0.000122,-0.015625,1.003418
off,4341855,0.000977,-0.014038,1.003662
off,4341875,-0.000122,-0.015015,1.002197
off,4341895,0.000488,-0.014648,1.004761
off,4341915,0.000977,-0.014404,1.003296
off,4341935,0.000000,-0.014893,1.003296
off,4341955,0.000488,-0.014893,1.003418
off,4341975,0.000244,-0.014893,1.004395
off,4341995,0.000366,-0.015381,1.003174
off,4342015,0.000244,-0.015869,1.003662
off,4342035,0.000488,-0.014893,1.002930
off,4342055,0.000854,-0.014648,1.004028
off,4342075,0.000122,-0.015015,1.005005
off,4342095,0.000244,-0.015015,1.004639
off,4342115,0.000488,-0.014648,1.003784
off,4342135,0.000366,-0.015015,1.003052
off,4342155,0.000610,-0.015625,1.004395
off,4342175,0.000122,-0.014404,1.003296
off,4342195,0.000732,-0.015381,1.004150
off,4342215,0.000244,-0.015137,1.003418
off,4342235,0.000122,-0.014526,1.004150
off,4342255,0.000244,-0.014404,1.004272
off,4342275,-0.000122,-0.014526,1.004761
off,4342295,0.001221,-0.014160,1.004150
off,4342315,0.000610,-0.015015,1.003296
off,4342335,0.000488,-0.014526,1.003418
off,4342355,0.000854,-0.014526,1.004272
off,4342375,0.000488,-0.014648,1.003174
off,4342395,0.000244,-0.014526,1.003906
off,4342415,0.000732,-0.014038,1.003662
off,4342435,0.000244,-0.015259,1.004028
off,4342455,0.000000,-0.015259,1.004395
off,4342475,0.000366,-0.014526,1.004150
off,4342495,0.000244,-0.013794,1.003540
off,4342515,0.000000,-0.014404,1.003784
off,4342535,0.001099,-0.014526,1.004639
off,4342555,0.000610,-0.014404,1.003784
off,4342575,0.000488,-0.014771,1.004517
off,4342595,0.000732,-0.015381,1.003906
off,4342615,0.000244,-0.015015,1.004272
off,4342635,0.000244,-0.015625,1.004639
off,4342655,0.000732,-0.014404,1.003174
off,4342675,0.000732,-0.014526,1.004028
off,4342695,0.000366,-0.015137,1.003906
off,4342715,0.000244,-0.015503,1.004028
off,4342735,0.000488,-0.014893,1.004639
off,4342755,0.000122,-0.014893,1.005005
off,4342775,0.000610,-0.014771,1.003784
off,4342795,0.000122,-0.014893,1.003418
off,4342815,0.000488,-0.014648,1.004272
off,4342835,0.000977,-0.014648,1.004639
off,4342855,0.001221,-0.015625,1.004272
off,4342875,0.000366,-0.014893,1.004639
off,4342895,0.000366,-0.014282,1.003540
off,4342915,0.000122,-0.014893,1.003540
off,4342935,0.000610,-0.014404,1.003296
off,4342955,0.000244,-0.014160,1.003784
off,4342975,0.000244,-0.015015,1.004395
off,4342995,0.000000,-0.014404,1.004028
off,4343015,0.000488,-0.014648,1.003906
off,4343035,0.000488,-0.014893,1.003906
off,4343055,0.000122,-0.014160,1.003540
off,4343075,0.000610,-0.013794,1.003906
off,4343095,0.000610,-0.014282,1.004517
off,4343115,0.000366,-0.014648,1.003784
off,4343135,0.000366,-0.014893,1.004150
off,4343155,-0.000122,-0.014893,1.003906
off,4343175,0.000488,-0.014771,1.003052
off,4343195,0.000610,-0.014404,1.004395
off,4343215,0.000366,-0.015259,1.003540
off,4343235,0.000732,-0.014404,1.003784
off,4343255,0.000488,-0.015137,1.003052
off,4343275,0.000366,-0.014893,1.003784
off,4343295,0.000366,-0.014893,1.004028
off,4343315,0.000610,-0.014893,1.004272
off,4343335,0.000610,-0.014893,1.003906
off,4343355,0.000610,-0.015503,1.004517
off,4343375,0.000488,-0.015137,1.003906
off,4343395,0.000610,-0.014404,1.004272
off,4343415,0.000366,-0.015015,1.003662
off,4343435,0.000000,-0.014526,1.003906
off,4343455,0.000244,-0.014893,1.004517
off,4343475,0.000610,-0.014526,1.004150
off,4343495,0.001099,-0.014648,1.003296
off,4343515,0.000122,-0.014526,1.003906
off,4343535,0.000122,-0.014893,1.003906
off,4343555,0.000488,-0.014648,1.003418
off,4343575,0.000366,-0.015015,1.003784
off,4343595,0.000366,-0.014648,1.003784
off,4343615,0.000854,-0.014893,1.004761
off,4343635,0.000854,-0.015137,1.003784
off,4343655,0.000488,-0.014526,1.003540
off,4343675,0.000000,-0.015259,1.003906
off,4343695,0.000854,-0.014648,1.004517
off,4343715,0.000244,-0.014404,1.003784
off,4343735,0.000977,-0.014771,1.004761
off,4343755,0.000122,-0.014893,1.004150
off,4343775,0.000122,-0.014893,1.003052
off,4343795,0.000488,-0.014893,1.003906
off,4343815,0.000854,-0.015015,1.003540
off,4343835,0.000244,-0.014771,1.004395
off,4343855,0.000488,-0.014648,1.003906
off,4343875,0.000244,-0.014404,1.003540
off,4343895,0.000854,-0.014771,1.003296
off,4343915,0.000977,-0.015015,1.004761
off,4343935,0.000854,-0.014526,1.004517
off,4343955,0.000244,-0.014771,1.004517
off,4343975,0.000488,-0.014038,1.004639
off,4343995,0.000366,-0.015259,1.003662
off,4344015,0.000488,-0.014648,1.003418
off,4344035,0.000000,-0.014526,1.003540
off,4344055,0.000244,-0.014526,1.004150
off,4344075,0.000610,-0.015137,1.004395
off,4344095,0.000977,-0.015137,1.003540
off,4344115,0.000488,-0.015259,1.004272
off,4344135,0.000244,-0.015015,1.003540
off,4344155,0.000366,-0.014038,1.003784
off,4344175,0.000610,-0.014038,1.003296
off,4344195,0.000610,-0.014282,1.003784
off,4344215,0.001099,-0.014526,1.004028
off,4344235,0.000244,-0.014282,1.004639
